genes,pfam_annotation,pfam_code
STRG.38649,PGI,PF00342
STRG.33446,PGI,PF00342
STRG.27180,PGK,PF00162
STRG.27180.2,PGK,PF00162
STRG.29638,PGM_PMM_I,PF02878
STRG.11864,PGM_PMM_I,PF02878
STRG.42653,PGM_PMM_I,PF02878
STRG.42307,PG_binding_1,PF01471
STRG.42312,PG_binding_1,PF01471
STRG.39256,PG_binding_1,PF01471
STRG.8094,PH,PF00169
STRG.14733,PH,PF00169
STRG.12276,PH,PF00169
STRG.24760,PH,PF00169
STRG.14346,PH,PF00169
STRG.24655,PH,PF00169
STRG.18327,PH,PF00169
STRG.8864,PH,PF00169
STRG.12022,PH,PF00169
STRG.14192,PH,PF00169
STRG.18306,PH,PF00169
STRG.14327,PH,PF00169
STRG.9586,PH,PF00169
STRG.9931,PH,PF00169
STRG.16249,PH,PF00169
STRG.9260,PH,PF00169
STRG.7100.2,PH,PF00169
STRG.8508,PH,PF00169
STRG.7100,PH,PF00169
STRG.24231,PH,PF00169
STRG.30306,PH,PF00169
STRG.37692,PH,PF00169
STRG.25700,PH,PF00169
STRG.28372,PH,PF00169
STRG.14733.4,PH,PF00169
STRG.41801,PH,PF00169
STRG.20905,PH,PF00169
STRG.28656,PH,PF00169
STRG.36392,PH,PF00169
STRG.21001,PH,PF00169
STRG.7788,PH,PF00169
STRG.26219,PH,PF00169
STRG.11004,PH,PF00169
STRG.12023,PH,PF00169
STRG.17041,PH,PF00169
STRG.12024,PH,PF00169
STRG.13210,PH,PF00169
STRG.39533,PH,PF00169
STRG.41331,PH,PF00169
STRG.37131,PH,PF00169
STRG.14878,PH,PF00169
STRG.592,PH,PF00169
STRG.10589,PH,PF00169
STRG.20326,PH,PF00169
STRG.32295,PH,PF00169
STRG.6202,PH,PF00169
STRG.42001,PH,PF00169
STRG.10986,PH,PF00169
STRG.27873,PH,PF00169
STRG.6594.2,PH,PF00169
STRG.18707,PH,PF00169
STRG.18707.1,PH,PF00169
STRG.15626,PH,PF00169
STRG.10264,PH,PF00169
STRG.11603,PH,PF00169
STRG.10082,PH,PF00169
STRG.34862,Phage_integrase,PF00589
STRG.34900,Phage_integrase,PF00589
STRG.953,Phage_integrase,PF00589
STRG.24288,Phage_integrase,PF00589
STRG.40542,Phage_integrase,PF00589
STRG.3704,Phage_integrase,PF00589
STRG.37610,Phage_integrase,PF00589
STRG.21484,Phage_integrase,PF00589
STRG.21485,Phage_integrase,PF00589
STRG.11218,Phage_integrase,PF00589
STRG.14399.1,Phage_integrase,PF00589
STRG.36582.1,Phage_integrase,PF00589
STRG.37939.1,Phage_integrase,PF00589
STRG.37940.1,Phage_integrase,PF00589
STRG.32566,Phage_integrase,PF00589
STRG.1592.1,Phage_integrase,PF00589
STRG.19380,Phage_integrase,PF00589
STRG.28512.2,Phage_integrase,PF00589
STRG.28512.3,Phage_integrase,PF00589
STRG.31425.1,Phage_integrase,PF00589
STRG.10075,Phage_integrase,PF00589
STRG.15177,Phage_integrase,PF00589
STRG.10074.1,Phage_integrase,PF00589
STRG.15176.1,Phage_integrase,PF00589
STRG.25308.1,Phage_integrase,PF00589
STRG.35206,Phage_integrase,PF00589
STRG.17144,Phage_integrase,PF00589
STRG.946,Phage_integrase,PF00589
STRG.946.5,Phage_integrase,PF00589
STRG.34294,Phage_integrase,PF00589
STRG.41047.1,Phage_integrase,PF00589
STRG.16265.1,Phage_integrase,PF00589
STRG.43077.1,Phage_integrase,PF00589
STRG.29570,Phage_integrase,PF00589
STRG.21654,Phage_integrase,PF00589
STRG.31064.1,Phage_integrase,PF00589
STRG.35652,Phage_integrase,PF00589
STRG.550.2,Phage_integrase,PF00589
STRG.550.3,Phage_integrase,PF00589
STRG.550.4,Phage_integrase,PF00589
STRG.27848,Phage_integrase,PF00589
STRG.6563.1,Phage_integrase,PF00589
STRG.6563.2,Phage_integrase,PF00589
STRG.6515,Phage_integrase,PF00589
STRG.22448.1,Phage_integrase,PF00589
STRG.4374,Phage_integrase,PF00589
STRG.15594,Phage_integrase,PF00589
STRG.19094.1,Phage_integrase,PF00589
STRG.19095.1,Phage_integrase,PF00589
STRG.21264.3,Phage_integrase,PF00589
STRG.21264.4,Phage_integrase,PF00589
STRG.19407.1,Phage_integrase,PF00589
STRG.19407.2,Phage_integrase,PF00589
STRG.19407.3,Phage_integrase,PF00589
STRG.19407.4,Phage_integrase,PF00589
STRG.19407.5,Phage_integrase,PF00589
STRG.25618,Phage_integrase,PF00589
STRG.14983,Phage_int_SAM_1,PF02899
STRG.31706,Phage_int_SAM_1,PF02899
STRG.14278,Phage_int_SAM_1,PF02899
STRG.8612,Phage_int_SAM_1,PF02899
STRG.27662,Phage_int_SAM_1,PF02899
STRG.38062,Phage_int_SAM_5,PF13102
STRG.13770,PHD,PF00628
STRG.20078,PHD,PF00628
STRG.1614.1,PHD,PF00628
STRG.1614.2,PHD,PF00628
STRG.39231,PHD,PF00628
STRG.35136,PHD,PF00628
STRG.17079,PHD,PF00628
STRG.40440,PHD,PF00628
STRG.31047,PHD,PF00628
STRG.23479,PHD,PF00628
STRG.26026,PHD,PF00628
STRG.32676,PHD,PF00628
STRG.7560,PHD,PF00628
STRG.29828.1,PHD,PF00628
STRG.31964,PHD,PF00628
STRG.31965,PHD,PF00628
STRG.3144,PHD,PF00628
STRG.33095,PHD,PF00628
STRG.41477,PHD,PF00628
STRG.29828,PHD,PF00628
STRG.12449,PHD,PF00628
STRG.33229,PHD,PF00628
STRG.41308,PHD,PF00628
STRG.34690,PHD,PF00628
STRG.7001,PHD,PF00628
STRG.12656,PHD,PF00628
STRG.35257.3,PHD,PF00628
STRG.6078,PheRS_DBD1,PF18552
STRG.501,PHF5,PF03660
STRG.33923,PHM7_cyt,PF14703
STRG.35139,PHM7_cyt,PF14703
STRG.33922,PHM7_cyt,PF14703
STRG.17228,PHO4,PF01384
STRG.26393,PhoD,PF09423
STRG.10723.2,PhoLip_ATPase_N,PF16209
STRG.25355,Phosducin,PF02114
STRG.41582,Phosducin,PF02114
STRG.3370.1,Phosducin,PF02114
STRG.42151,Phosphodiest,PF01663
STRG.31721,Phosphodiest,PF01663
STRG.15672,Phosphodiest,PF01663
STRG.15665,Phosphodiest,PF01663
STRG.24567,Phosphodiest,PF01663
STRG.15730,Phosphodiest,PF01663
STRG.15729,Phosphodiest,PF01663
STRG.1514,Phosphodiest,PF01663
STRG.13851.1,Phosphodiest,PF01663
STRG.14296,Phosphodiest,PF01663
STRG.24827,Phosphodiest,PF01663
STRG.32608,Phosphodiest,PF01663
STRG.34574,Phosphodiest,PF01663
STRG.42168,Phosphodiest,PF01663
STRG.41424,Phosphodiest,PF01663
STRG.41421,Phosphodiest,PF01663
STRG.25956,Phosphodiest,PF01663
STRG.15095,Phosphodiest,PF01663
STRG.30898,Phosphodiest,PF01663
STRG.25272,Phosphodiest,PF01663
STRG.11191,Phosphodiest,PF01663
STRG.5306,Phosphodiest,PF01663
STRG.25950,Phosphodiest,PF01663
STRG.29730,Phosphodiest,PF01663
STRG.68,Phosphodiest,PF01663
STRG.28847,Phosphodiest,PF01663
STRG.28848,Phosphodiest,PF01663
STRG.42396,Phosphodiest,PF01663
STRG.3503,Phosphodiest,PF01663
STRG.28846.1,Phosphodiest,PF01663
STRG.28846,Phosphodiest,PF01663
STRG.17613,Phospholip_A2_1,PF00068
STRG.17618,Phospholip_A2_1,PF00068
STRG.17610,Phospholip_A2_1,PF00068
STRG.17616,Phospholip_A2_1,PF00068
STRG.17612,Phospholip_A2_1,PF00068
STRG.17617,Phospholip_A2_1,PF00068
STRG.17604,Phospholip_A2_1,PF00068
STRG.17611,Phospholip_A2_1,PF00068
STRG.36979,Phospholip_A2_1,PF00068
STRG.17605,Phospholip_A2_1,PF00068
STRG.43572,Phospholip_A2_1,PF00068
STRG.27870,Phospholip_A2_3,PF09056
STRG.26182,Phospholip_A2_3,PF09056
STRG.9648,Phospholip_A2_3,PF09056
STRG.9649,Phospholip_A2_3,PF09056
STRG.21993,Phospholip_A2_3,PF09056
STRG.10860,Phospholip_A2_3,PF09056
STRG.24654,Phospholip_B,PF04916
STRG.23485,Phospholip_B,PF04916
STRG.23482,Phospholip_B,PF04916
STRG.24654.3,Phospholip_B,PF04916
STRG.24654.4,Phospholip_B,PF04916
STRG.24562,Phospholip_B,PF04916
STRG.3895,Phosphonate-bd,PF12974
STRG.8742,Phosphonate-bd,PF12974
STRG.37200,Phosphonate-bd,PF12974
STRG.35745,Phosphonate-bd,PF12974
STRG.13396,Phosphonate-bd,PF12974
STRG.24473,Phosphorylase,PF00343
STRG.31968,PHP,PF02811
STRG.13821,PHR,PF08005
STRG.7536.1,PHR,PF08005
STRG.14875,PHR,PF08005
STRG.11634,PHTB1_C,PF14728
STRG.12281,Phtf-FEM1B_bdg,PF12129
STRG.1611,PhyH,PF05721
STRG.26395,PhyH,PF05721
STRG.7209,PhyH,PF05721
STRG.6945,PhyH,PF05721
STRG.6948,PhyH,PF05721
STRG.22185,PhyH,PF05721
STRG.7816,PhyH,PF05721
STRG.32387,Phytochelatin,PF05023
STRG.28254,PhzC-PhzF,PF02567
STRG.28254.2,PhzC-PhzF,PF02567
STRG.19148.6,PH_14,PF17787
STRG.19148.7,PH_14,PF17787
STRG.40199.4,PH_16,PF17838
STRG.40199,PH_16,PF17838
STRG.36446,PH_19,PF19057
STRG.7437,PH_19,PF19057
STRG.11762,PH_19,PF19057
STRG.24144,PH_3,PF14593
STRG.17581,PH_RBD,PF12068
STRG.24592.3,PH_RBD,PF12068
STRG.11596,PH_RBD,PF12068
STRG.24592,PH_RBD,PF12068
STRG.1393,PH_RBD,PF12068
STRG.8351,PI-PLC-Y,PF00387
STRG.10035,PI31_Prot_N,PF11566
STRG.10332,PI3Ka,PF00613
STRG.42914,PI3Ka,PF00613
STRG.39741,PI3Ka,PF00613
STRG.39467,PI3Ka,PF00613
STRG.4934,PI3_PI4_kinase,PF00454
STRG.8015,PI3_PI4_kinase,PF00454
STRG.4934.4,PI3_PI4_kinase,PF00454
STRG.433,PID,PF00640
STRG.21222,PID,PF00640
STRG.10753,PID,PF00640
STRG.31672,PID,PF00640
STRG.34168,PID,PF00640
STRG.1898,PID,PF00640
STRG.36520,PID,PF00640
STRG.16169,PID,PF00640
STRG.13242,PID,PF00640
STRG.16131,PID,PF00640
STRG.21146,PID,PF00640
STRG.16168,PID,PF00640
STRG.26888,PID,PF00640
STRG.26889,PID,PF00640
STRG.23419,PID,PF00640
STRG.23424,PID,PF00640
STRG.23420,PID,PF00640
STRG.12293,PID,PF00640
STRG.23421,PID,PF00640
STRG.28652.2,PID,PF00640
STRG.23223.1,PID_2,PF14719
STRG.23224.1,PID_2,PF14719
STRG.37977,PIEZO,PF15917
STRG.38016,PIEZO,PF15917
STRG.12154,Piezo_RRas_bdg,PF12166
STRG.22188,PIF1,PF05970
STRG.39105.4,PIG-F,PF06699
STRG.39105.3,PIG-F,PF06699
STRG.9585,PIG-H,PF10181
STRG.32007,PIG-L,PF02585
STRG.37563,PIG-L,PF02585
STRG.13239,PIG-P,PF08510
STRG.39506,PIG-S,PF10510
STRG.15130,PIG-U,PF06728
STRG.21007,PIG-X,PF08320
STRG.28218,PIH1,PF08190
STRG.25806,PIH1,PF08190
STRG.28597,PIH1,PF08190
STRG.9047,PIH1_CS,PF18201
STRG.28219,PIH1_CS,PF18201
STRG.16737,Pil1,PF13805
STRG.357,Pinin_SDK_memA,PF04696
STRG.42918,PINIT,PF14324
STRG.7212,PIN_4,PF13638
STRG.7240.3,PIN_4,PF13638
STRG.7240.5,PIN_4,PF13638
STRG.15162,PIP49_C,PF12260
STRG.25130,PIP49_C,PF12260
STRG.30749,PIP49_C,PF12260
STRG.30750,PIP49_C,PF12260
STRG.25199,PIP49_C,PF12260
STRG.29604,PIP5K,PF01504
STRG.17044,PIP5K,PF01504
STRG.40261,Pirin,PF02678
STRG.40256,Pirin,PF02678
STRG.8559,PITH,PF06201
STRG.28057,PITH,PF06201
STRG.3968,PK,PF00224
STRG.14103,PKD,PF00801
STRG.9903,PKD,PF00801
STRG.38101,PKD,PF00801
STRG.26370,PKD_4,PF18911
STRG.17680,PKD_channel,PF08016
STRG.34153,PKD_channel,PF08016
STRG.15087,PKD_channel,PF08016
STRG.21194,PKD_channel,PF08016
STRG.29377,PKD_channel,PF08016
STRG.20470,PKD_channel,PF08016
STRG.33041,PKD_channel,PF08016
STRG.20483,PKD_channel,PF08016
STRG.33129,PKD_channel,PF08016
STRG.10769,PKD_channel,PF08016
STRG.29367,PKD_channel,PF08016
STRG.29825,PKD_channel,PF08016
STRG.13330,PKD_channel,PF08016
STRG.34149,PKD_channel,PF08016
STRG.29572,PKD_channel,PF08016
STRG.20216,PKD_channel,PF08016
STRG.8885.2,PKD_channel,PF08016
STRG.20484,PKD_channel,PF08016
STRG.29571.1,PKD_channel,PF08016
STRG.33128,PKD_channel,PF08016
STRG.9241,Pkinase,PF00069
STRG.28934,Pkinase,PF00069
STRG.22356,Pkinase,PF00069
STRG.35758,Pkinase,PF00069
STRG.14191,Pkinase,PF00069
STRG.4797,Pkinase,PF00069
STRG.16307,Pkinase,PF00069
STRG.34969,Pkinase,PF00069
STRG.5666,Pkinase,PF00069
STRG.11446,Pkinase,PF00069
STRG.13781,Pkinase,PF00069
STRG.39397,Pkinase,PF00069
STRG.20257,Pkinase,PF00069
STRG.17806,Pkinase,PF00069
STRG.17805,Pkinase,PF00069
STRG.15096,Pkinase,PF00069
STRG.40277,Pkinase,PF00069
STRG.13751,Pkinase,PF00069
STRG.4630,Pkinase,PF00069
STRG.11849,Pkinase,PF00069
STRG.39523,Pkinase,PF00069
STRG.39162,Pkinase,PF00069
STRG.649,Pkinase,PF00069
STRG.17981,Pkinase,PF00069
STRG.32171,Pkinase,PF00069
STRG.547,Pkinase,PF00069
STRG.25997,Pkinase,PF00069
STRG.9001,Pkinase,PF00069
STRG.11974,Pkinase,PF00069
STRG.23619,Pkinase,PF00069
STRG.8635,Pkinase,PF00069
STRG.4141,Pkinase,PF00069
STRG.13162,Pkinase,PF00069
STRG.35602,Pkinase,PF00069
STRG.5497,Pkinase,PF00069
STRG.2827,Pkinase,PF00069
STRG.20307,Pkinase,PF00069
STRG.26790,Pkinase,PF00069
STRG.15188,Pkinase,PF00069
STRG.31549,Pkinase,PF00069
STRG.17530,Pkinase,PF00069
STRG.44108,Pkinase,PF00069
STRG.7693,Pkinase,PF00069
STRG.14086,Pkinase,PF00069
STRG.9354,Pkinase,PF00069
STRG.34206,Pkinase,PF00069
STRG.23275.2,Pkinase,PF00069
STRG.23275.3,Pkinase,PF00069
STRG.29665,Pkinase,PF00069
STRG.11182,Pkinase,PF00069
STRG.15471,Pkinase,PF00069
STRG.33754,Pkinase,PF00069
STRG.1012,Pkinase,PF00069
STRG.7661,Pkinase,PF00069
STRG.32664,Pkinase,PF00069
STRG.12407,Pkinase,PF00069
STRG.11769,Pkinase,PF00069
STRG.23275.5,Pkinase,PF00069
STRG.21803,Pkinase,PF00069
STRG.11844,Pkinase,PF00069
STRG.44152,Pkinase,PF00069
STRG.8095,Pkinase,PF00069
STRG.17982,Pkinase,PF00069
STRG.14641,Pkinase,PF00069
STRG.35754,Pkinase,PF00069
STRG.14790,Pkinase,PF00069
STRG.40014,Pkinase,PF00069
STRG.2507,Pkinase,PF00069
STRG.3473,Pkinase,PF00069
STRG.21547.1,Pkinase,PF00069
STRG.31673,Pkinase,PF00069
STRG.33900,Pkinase,PF00069
STRG.26781,Pkinase,PF00069
STRG.40887,Pkinase,PF00069
STRG.34736,Pkinase,PF00069
STRG.37168,Pkinase,PF00069
STRG.1238,Pkinase,PF00069
STRG.38595,Pkinase,PF00069
STRG.14463,Pkinase,PF00069
STRG.39925,Pkinase,PF00069
STRG.42588,Pkinase,PF00069
STRG.42589,Pkinase,PF00069
STRG.7693.5,Pkinase,PF00069
STRG.1712,Pkinase,PF00069
STRG.1583,Pkinase,PF00069
STRG.1587,Pkinase,PF00069
STRG.28834,Pkinase,PF00069
STRG.1123,Pkinase,PF00069
STRG.17971,Pkinase,PF00069
STRG.24843.3,Pkinase,PF00069
STRG.31365,Pkinase,PF00069
STRG.43542,Pkinase,PF00069
STRG.9813,Pkinase,PF00069
STRG.6252,Pkinase,PF00069
STRG.12670,Pkinase,PF00069
STRG.27691,Pkinase,PF00069
STRG.15516,Pkinase,PF00069
STRG.40312,Pkinase,PF00069
STRG.14520,Pkinase,PF00069
STRG.5103,Pkinase,PF00069
STRG.27135,Pkinase,PF00069
STRG.34556,Pkinase,PF00069
STRG.12126,Pkinase,PF00069
STRG.43215,Pkinase,PF00069
STRG.28128,Pkinase,PF00069
STRG.39806,Pkinase,PF00069
STRG.13343,Pkinase,PF00069
STRG.10466,Pkinase,PF00069
STRG.10172,Pkinase,PF00069
STRG.6253,Pkinase,PF00069
STRG.9345,Pkinase,PF00069
STRG.11456,Pkinase,PF00069
STRG.19465,Pkinase,PF00069
STRG.380,Pkinase,PF00069
STRG.238,Pkinase,PF00069
STRG.5545,Pkinase,PF00069
STRG.4960,Pkinase,PF00069
STRG.38238,Pkinase,PF00069
STRG.98,Pkinase,PF00069
STRG.16467,Pkinase,PF00069
STRG.9792,Pkinase,PF00069
STRG.5544,Pkinase,PF00069
STRG.40757,Pkinase,PF00069
STRG.25632,Pkinase,PF00069
STRG.30498,Pkinase,PF00069
STRG.33385,Pkinase,PF00069
STRG.41144,Pkinase,PF00069
STRG.21527,Pkinase,PF00069
STRG.32683,Pkinase,PF00069
STRG.37258,Pkinase,PF00069
STRG.41154,Pkinase,PF00069
STRG.14526,Pkinase,PF00069
STRG.42093,Pkinase,PF00069
STRG.3415,Pkinase,PF00069
STRG.37261,Pkinase,PF00069
STRG.19463,Pkinase,PF00069
STRG.19274,Pkinase,PF00069
STRG.8362,Pkinase,PF00069
STRG.28465,Pkinase,PF00069
STRG.23281,Pkinase,PF00069
STRG.26245,Pkinase,PF00069
STRG.9123,Pkinase,PF00069
STRG.7945,Pkinase,PF00069
STRG.24442,Pkinase,PF00069
STRG.7911,Pkinase,PF00069
STRG.28245,Pkinase,PF00069
STRG.17417,Pkinase,PF00069
STRG.17255,Pkinase,PF00069
STRG.42358,Pkinase,PF00069
STRG.2986,Pkinase,PF00069
STRG.30494,Pkinase,PF00069
STRG.31875,Pkinase,PF00069
STRG.11412,Pkinase,PF00069
STRG.8782,Pkinase,PF00069
STRG.27172,Pkinase,PF00069
STRG.18797,Pkinase,PF00069
STRG.15390,Pkinase,PF00069
STRG.8028,Pkinase,PF00069
STRG.33392.2,Pkinase,PF00069
STRG.9197,Pkinase,PF00069
STRG.12793,Pkinase,PF00069
STRG.19779,Pkinase,PF00069
STRG.19340,Pkinase,PF00069
STRG.4043,Pkinase,PF00069
STRG.18796.4,Pkinase,PF00069
STRG.22634,Pkinase,PF00069
STRG.30496,Pkinase,PF00069
STRG.15787,Pkinase,PF00069
STRG.17842,Pkinase,PF00069
STRG.6673.1,Pkinase,PF00069
STRG.6674,Pkinase,PF00069
STRG.27621,Pkinase,PF00069
STRG.39838.2,Pkinase,PF00069
STRG.6552,Pkinase,PF00069
STRG.44156,Pkinase,PF00069
STRG.11265,Pkinase,PF00069
STRG.12859,Pkinase,PF00069
STRG.14217,Pkinase,PF00069
STRG.24071,Pkinase,PF00069
STRG.35048,Pkinase,PF00069
STRG.19249,Pkinase,PF00069
STRG.30293,Pkinase,PF00069
STRG.16372,Pkinase,PF00069
STRG.26274.3,Pkinase,PF00069
STRG.5209,Pkinase,PF00069
STRG.3025.1,Pkinase,PF00069
STRG.14537,Pkinase,PF00069
STRG.16366,Pkinase,PF00069
STRG.20289,Pkinase,PF00069
STRG.20285,Pkinase,PF00069
STRG.17684,Pkinase,PF00069
STRG.3958,Pkinase,PF00069
STRG.2625.2,Pkinase,PF00069
STRG.38536,Pkinase,PF00069
STRG.28741,Pkinase,PF00069
STRG.8608,Pkinase,PF00069
STRG.34455,Pkinase,PF00069
STRG.11263,Pkinase,PF00069
STRG.12683,Pkinase,PF00069
STRG.34130,Pkinase,PF00069
STRG.33304.2,Pkinase,PF00069
STRG.16375,Pkinase,PF00069
STRG.26274,Pkinase,PF00069
STRG.12039,Pkinase,PF00069
STRG.9506,Pkinase,PF00069
STRG.25898,Pkinase,PF00069
STRG.7937,Pkinase,PF00069
STRG.39060,Pkinase,PF00069
STRG.33071,Pkinase,PF00069
STRG.1597,Pkinase,PF00069
STRG.33695,Pkinase,PF00069
STRG.31237,Pkinase,PF00069
STRG.31990,Pkinase,PF00069
STRG.9448,Pkinase,PF00069
STRG.3884,Pkinase,PF00069
STRG.31996,Pkinase,PF00069
STRG.10489,Pkinase,PF00069
STRG.34109,Pkinase,PF00069
STRG.28537,Pkinase,PF00069
STRG.42036,Pkinase,PF00069
STRG.41408,Pkinase,PF00069
STRG.20515,Pkinase,PF00069
STRG.12468,Pkinase,PF00069
STRG.32634,Pkinase,PF00069
STRG.10547,Pkinase,PF00069
STRG.2756,Pkinase,PF00069
STRG.21421,Pkinase,PF00069
STRG.16477,Pkinase,PF00069
STRG.40904,Pkinase,PF00069
STRG.9813.2,Pkinase,PF00069
STRG.22632,Pkinase,PF00069
STRG.18987,Pkinase,PF00069
STRG.10044,Pkinase,PF00069
STRG.19337,Pkinase,PF00069
STRG.16927,Pkinase,PF00069
STRG.31998,Pkinase,PF00069
STRG.34098,Pkinase,PF00069
STRG.25888,Pkinase,PF00069
STRG.8757.7,Pkinase,PF00069
STRG.5012,Pkinase,PF00069
STRG.5012.2,Pkinase,PF00069
STRG.5012.4,Pkinase,PF00069
STRG.36156,Pkinase,PF00069
STRG.3479,Pkinase,PF00069
STRG.44156.3,Pkinase,PF00069
STRG.24069,Pkinase,PF00069
STRG.29813,Pkinase,PF00069
STRG.14598,Pkinase,PF00069
STRG.11320,Pkinase,PF00069
STRG.1363,Pkinase,PF00069
STRG.12686,Pkinase,PF00069
STRG.2368,Pkinase,PF00069
STRG.35033,Pkinase,PF00069
STRG.15429,Pkinase,PF00069
STRG.25294.2,Pkinase,PF00069
STRG.21636,Pkinase,PF00069
STRG.41882,Pkinase,PF00069
STRG.32254,Pkinase,PF00069
STRG.19648,Pkinase,PF00069
STRG.34100,Pkinase,PF00069
STRG.40673,Pkinase,PF00069
STRG.1980,Pkinase,PF00069
STRG.19908,Pkinase,PF00069
STRG.37649,Pkinase,PF00069
STRG.6608,Pkinase,PF00069
STRG.5337,Pkinase,PF00069
STRG.38107,Pkinase,PF00069
STRG.11477,Pkinase,PF00069
STRG.12126.2,Pkinase,PF00069
STRG.37612,Pkinase,PF00069
STRG.21419,Pkinase,PF00069
STRG.39889,Pkinase,PF00069
STRG.14944,Pkinase,PF00069
STRG.31027,Pkinase,PF00069
STRG.25891,Pkinase,PF00069
STRG.8751,Pkinase,PF00069
STRG.17006,Pkinase,PF00069
STRG.41057,Pkinase,PF00069
STRG.41054,Pkinase,PF00069
STRG.16458,Pkinase,PF00069
STRG.31512,Pkinase,PF00069
STRG.17684.4,Pkinase,PF00069
STRG.23079,Pkinase,PF00069
STRG.32311.2,Pkinase,PF00069
STRG.21783,Pkinase,PF00069
STRG.26572,Pkinase,PF00069
STRG.7823,Pkinase,PF00069
STRG.5533,Pkinase,PF00069
STRG.20861,Pkinase,PF00069
STRG.913,Pkinase,PF00069
STRG.1490,Pkinase,PF00069
STRG.5656,Pkinase,PF00069
STRG.2985.1,Pkinase,PF00069
STRG.23473.1,Pkinase,PF00069
STRG.11901,Pkinase,PF00069
STRG.39603,Pkinase,PF00069
STRG.21175,Pkinase,PF00069
STRG.2860,Pkinase,PF00069
STRG.43707,Pkinase,PF00069
STRG.27692,Pkinase,PF00069
STRG.17970,Pkinase,PF00069
STRG.24058,Pkinase,PF00069
STRG.7910,Pkinase,PF00069
STRG.7946,Pkinase,PF00069
STRG.12628,Pkinase,PF00069
STRG.26826,Pkinase,PF00069
STRG.14511.1,Pkinase,PF00069
STRG.34617,Pkinase,PF00069
STRG.33304.1,Pkinase,PF00069
STRG.5330,Pkinase,PF00069
STRG.11064,Pkinase,PF00069
STRG.25903.1,Pkinase,PF00069
STRG.13245,Pkinase,PF00069
STRG.17420,Pkinase,PF00069
STRG.41252,Pkinase,PF00069
STRG.14541,Pkinase,PF00069
STRG.41157,Pkinase,PF00069
STRG.16457.1,Pkinase,PF00069
STRG.16457.3,Pkinase,PF00069
STRG.31457,Pkinase,PF00069
STRG.33483,Pkinase,PF00069
STRG.3793,Pkinase,PF00069
STRG.17006.3,Pkinase,PF00069
STRG.17006.2,Pkinase,PF00069
STRG.38213,Pkinase,PF00069
STRG.6947,Pkinase,PF00069
STRG.14465.1,Pkinase,PF00069
STRG.8778,Pkinase,PF00069
STRG.13963,Pkinase,PF00069
STRG.82,Pkinase,PF00069
STRG.7023,Pkinase,PF00069
STRG.36500,Pkinase,PF00069
STRG.38758.5,Pkinase,PF00069
STRG.38758.6,Pkinase,PF00069
STRG.6114,Pkinase,PF00069
STRG.16647,Pkinase,PF00069
STRG.42803,Pkinase,PF00069
STRG.35667,Pkinase,PF00069
STRG.23890.1,Pkinase,PF00069
STRG.84,Pkinase,PF00069
STRG.6071,Pkinase,PF00069
STRG.3783,Pkinase,PF00069
STRG.5655,Pkinase,PF00069
STRG.35033.2,Pkinase,PF00069
STRG.5069,Pkinase,PF00069
STRG.34130.2,Pkinase,PF00069
STRG.21634,Pkinase,PF00069
STRG.2814,Pkinase,PF00069
STRG.29837,Pkinase,PF00069
STRG.36155,Pkinase,PF00069
STRG.16480,Pkinase,PF00069
STRG.26822.1,Pkinase,PF00069
STRG.10487,Pkinase,PF00069
STRG.21635.1,Pkinase,PF00069
STRG.25294.4,Pkinase,PF00069
STRG.15444,Pkinase,PF00069
STRG.11899,Pkinase,PF00069
STRG.39605,Pkinase,PF00069
STRG.27691.1,Pkinase,PF00069
STRG.41156,Pkinase,PF00069
STRG.33610,Pkinase,PF00069
STRG.28223.4,Pkinase_C,PF00433
STRG.2976,PK_Tyr_Ser-Thr,PF07714
STRG.41150,PK_Tyr_Ser-Thr,PF07714
STRG.33159,PK_Tyr_Ser-Thr,PF07714
STRG.40903,PK_Tyr_Ser-Thr,PF07714
STRG.11903,PK_Tyr_Ser-Thr,PF07714
STRG.34622,PK_Tyr_Ser-Thr,PF07714
STRG.16648,PK_Tyr_Ser-Thr,PF07714
STRG.5657,PK_Tyr_Ser-Thr,PF07714
STRG.2862,PK_Tyr_Ser-Thr,PF07714
STRG.39613,PK_Tyr_Ser-Thr,PF07714
STRG.28868,PK_Tyr_Ser-Thr,PF07714
STRG.41251,PK_Tyr_Ser-Thr,PF07714
STRG.8780,PK_Tyr_Ser-Thr,PF07714
STRG.5329,PK_Tyr_Ser-Thr,PF07714
STRG.11900,PK_Tyr_Ser-Thr,PF07714
STRG.2861,PK_Tyr_Ser-Thr,PF07714
STRG.39604,PK_Tyr_Ser-Thr,PF07714
STRG.34623,PK_Tyr_Ser-Thr,PF07714
STRG.11902,PK_Tyr_Ser-Thr,PF07714
STRG.14507,PK_Tyr_Ser-Thr,PF07714
STRG.12577.1,PK_Tyr_Ser-Thr,PF07714
STRG.12577.2,PK_Tyr_Ser-Thr,PF07714
STRG.38699.1,PK_Tyr_Ser-Thr,PF07714
STRG.44156.2,PK_Tyr_Ser-Thr,PF07714
STRG.16644,PK_Tyr_Ser-Thr,PF07714
STRG.7511,PL48,PF15903
STRG.7511.3,PL48,PF15903
STRG.10410,PLA2G12,PF06951
STRG.42748,PLA2_B,PF01735
STRG.5969,PLAC,PF08686
STRG.28069.1,PLAC8,PF04749
STRG.21032.1,PLAC8,PF04749
STRG.37785,PLAC8,PF04749
STRG.30401,PLAC8,PF04749
STRG.30401.4,PLAC8,PF04749
